NM_001368885.1	9606
NM_001368886.1	9606
NR_158981.1	9606
NR_148048.2	9606
NR_148047.2	9606
NR_148053.2	9606
NM_001374457.1	9606
NR_148052.2	9606
NM_001354434.2	9606
NR_104272.2	9606
