tgv1000000 ENST00000341885
tgv1000000 ENST00000373501
tgv1000000 ENST00000373506
tgv1000000 ENST00000436661
tgv1000000 ENST00000465588
tgv1000000 ENST00000466361
tgv1000000 ENST00000468695
tgv1000000 ENST00000473294
tgv1000000 ENST00000476493
tgv1000000 ENST00000478041
