DB00006	59173
DB00007	6427
DB00014	5523
DB00030	5931
DB00035	4450
DB00050	59224
DB00080	600103
DB00091	4031
DB00093	60564
DB00106	337298
DB00114	18405
DB00115	17439
DB00116	20506
DB00117	15971
DB00118	67040
DB00119	32816
DB00120	17295
DB00121	15956
DB00122	15354
DB00123	18019
DB00125	16467
DB00126	29073
DB00127	15746
DB00128	17053
DB00129	15729
DB00130	58359
DB00131	16027
DB00132	27432
DB00133	33384
DB00134	16643
DB00135	58315
DB00136	17823
DB00137	28838
DB00138	16283
DB00139	15741
DB00140	17015
DB00141	17411
DB00142	16015
DB00143	16856
DB00144	84519
DB00145	15428
DB00146	17933
DB00147	17310
DB00148	16919
DB00149	57427
DB00150	16828
DB00151	17561
DB00152	18385
DB00153	28934
DB00154	53486
DB00155	16349
DB00156	16857
DB00157	16908
DB00158	27470
DB00159	28364
DB00160	16977
DB00161	16414
DB00162	17336
DB00163	18145
DB00165	16709
DB00166	30314
DB00167	58045
DB00168	2877
DB00169	28940
DB00170	28869
DB00171	15422
DB00172	17203
DB00173	16708
DB00174	58048
DB00175	63618
DB00176	5138
DB00177	9927
DB00178	8774
DB00179	73468
DB00180	5106
DB00181	2972
DB00182	132233
DB00183	31974
DB00184	17688
DB00185	3568
DB00186	6539
DB00187	88206
DB00188	52717
DB00189	4882
DB00190	39585
DB00191	8080
DB00192	135314
DB00193	75725
DB00194	45327
DB00195	3082
DB00196	46081
DB00197	9753
DB00198	7798
DB00199	42355
DB00200	27786
DB00201	27732
DB00202	45652
DB00203	9139
DB00204	4681
DB00205	8673
DB00206	28487
DB00207	2955
DB00208	9588
DB00209	145791
DB00210	31174
DB00211	6933
DB00213	7915
DB00214	9637
DB00215	77397
DB00216	50922
DB00217	37937
DB00218	63611
DB00219	94329
DB00220	7496
DB00221	6005
DB00222	5383
DB00223	59750
DB00224	44032
DB00225	37333
DB00226	5555
DB00227	40303
DB00228	4792
DB00229	355510
DB00230	64356
DB00231	9435
DB00232	6847
DB00233	27565
DB00234	135342
DB00235	50693
DB00236	8242
DB00237	3228
DB00238	63613
DB00239	7825
DB00240	53776
DB00241	102524
DB00242	567361
DB00243	87690
DB00244	6775
DB00245	3048
DB00246	10119
DB00247	584020
DB00248	3286
DB00249	147675
DB00250	4325
DB00251	82980
DB00252	8107
DB00253	34829
DB00254	50845
DB00255	41922
DB00256	59040
DB00257	3764
DB00258	3310
DB00259	45373
DB00260	40009
DB00261	142290
DB00262	3423
DB00263	102484
DB00264	6904
DB00266	4513
DB00267	55490
DB00268	8888
DB00269	3641
DB00270	6073
DB00271	53691
DB00272	59170
DB00273	63631
DB00274	3489
DB00275	48416
DB00276	2687
DB00277	28177
DB00278	94385
DB00279	18258
DB00280	4657
DB00281	6456
DB00282	7903
DB00283	3738
DB00284	2376
DB00285	9943
DB00286	8389
DB00287	746859
DB00288	31199
DB00289	127342
DB00290	22907
DB00291	28830
DB00292	4910
DB00293	5847
DB00294	50777
DB00295	17303
DB00296	8890
DB00297	77431
DB00298	51066
DB00299	7956
DB00300	63717
DB00301	5098
DB00302	48669
DB00303	404903
DB00304	4453
DB00305	27504
DB00306	134923
DB00307	50859
DB00308	5856
DB00309	36373
DB00310	3654
DB00311	101096
DB00312	7983
DB00313	39867
DB00314	3371
DB00315	10124
DB00316	46195
DB00317	49668
DB00318	16714
DB00319	8232
DB00320	4562
DB00321	2666
DB00322	60761
DB00323	63630
DB00324	31625
DB00325	7596
DB00326	3314
DB00327	5790
DB00328	49662
DB00330	4877
DB00331	6801
DB00332	46659
DB00333	6807
DB00334	7735
DB00335	2904
DB00337	135888
DB00338	77260
DB00339	45285
DB00340	51024
DB00341	3561
DB00342	9453
DB00343	101278
DB00344	8597
DB00345	104011
DB00346	51141
DB00347	9727
DB00348	50378
DB00349	31413
DB00350	6942
DB00351	6723
DB00352	9555
DB00353	92607
DB00354	3205
DB00355	161680
DB00356	3655
DB00357	2654
DB00358	63681
DB00359	9328
DB00360	59560
DB00361	480999
DB00362	55346
DB00363	3766
DB00365	5543
DB00366	51380
DB00367	6443
DB00368	18357
DB00369	3696
DB00370	6950
DB00371	6761
DB00372	9544
DB00373	9599
DB00374	50861
DB00376	9720
DB00377	85161
DB00378	31527
DB00379	6916
DB00380	50223
DB00381	2668
DB00382	45980
DB00383	7868
DB00384	9671
DB00385	135876
DB00387	8448
DB00388	8093
DB00389	617099
DB00390	4551
DB00391	32168
DB00392	313639
DB00393	7575
DB00394	3002
DB00395	3419
DB00396	17026
DB00397	80680
DB00398	50924
DB00399	46557
DB00400	27779
DB00401	76917
DB00402	53760
DB00403	59219
DB00404	2611
DB00405	59269
DB00406	77181
DB00408	50841
DB00409	92948
DB00410	7025
DB00411	3385
DB00412	50122
DB00413	8356
DB00414	28052
DB00415	28971
DB00416	6901
DB00417	27446
DB00418	9073
DB00419	50381
DB00420	8459
DB00421	9241
DB00422	84276
DB00423	77498
DB00424	17486
DB00425	10125
DB00426	4974
DB00427	84116
DB00428	9288
DB00429	3404
DB00430	59213
DB00431	32888
DB00432	75179
DB00433	8435
DB00434	4046
DB00435	16480
DB00436	3013
DB00437	40279
DB00438	3508
DB00439	3558
DB00440	45924
DB00441	175901
DB00442	473990
DB00443	3077
DB00445	47898
DB00446	17698
DB00447	47544
DB00448	6375
DB00449	4646
DB00450	4717
DB00451	18332
DB00452	7508
DB00453	59589
DB00454	6754
DB00455	6538
DB00456	124991
DB00457	8364
DB00458	47499
DB00459	50173
DB00461	7443
DB00462	61276
DB00463	31827
DB00464	75273
DB00465	76223
DB00467	157175
DB00468	15854
DB00469	32192
DB00470	66964
DB00471	50730
DB00472	86990
DB00473	34791
DB00474	102216
DB00475	3611
DB00476	36795
DB00477	3647
DB00478	94440
DB00479	2637
DB00480	63791
DB00481	8772
DB00482	41423
DB00484	3175
DB00485	4511
DB00487	50199
DB00488	24564
DB00489	63622
DB00490	3223
DB00491	6935
DB00492	5163
DB00493	204928
DB00494	4798
DB00495	10110
DB00496	391960
DB00497	7852
DB00498	8066
DB00499	5132
DB00500	71941
DB00501	3699
DB00502	5613
DB00503	45409
DB00504	6431
DB00505	9701
DB00507	94807
DB00508	9711
DB00509	30659
DB00511	53773
DB00512	28001
DB00513	57826
DB00514	4470
DB00515	27899
DB00517	2739
DB00518	16664
DB00519	9649
DB00520	474180
DB00521	3437
DB00522	31263
DB00523	50648
DB00524	64354
DB00525	9620
DB00526	31941
DB00527	247956
DB00528	135930
DB00529	127780
DB00530	114785
DB00531	4027
DB00532	6757
DB00533	8887
DB00534	59445
DB00535	3485
DB00536	42820
DB00537	100241
DB00538	31644
DB00539	9635
DB00540	7640
DB00541	28445
DB00542	3011
DB00543	2675
DB00544	46345
DB00545	8665
DB00546	251412
DB00547	691037
DB00548	48131
DB00549	10100
DB00550	8502
DB00551	49029
DB00553	18358
DB00554	8249
DB00555	6367
DB00556	31980
DB00557	5818
DB00558	50663
DB00559	51450
DB00560	149836
DB00561	681848
DB00562	3047
DB00563	44185
DB00564	3387
DB00565	140621
DB00566	63623
DB00567	3534
DB00568	31403
DB00569	61033
DB00571	8499
DB00572	78734
DB00573	5004
DB00574	5000
DB00575	46632
DB00576	9331
DB00577	35854
DB00578	3393
DB00579	6702
DB00580	63634
DB00581	6359
DB00582	10023
DB00583	16347
DB00584	4784
DB00585	7601
DB00586	47381
DB00587	126598
DB00588	31441
DB00589	51164
DB00590	4708
DB00591	31623
DB00592	28568
DB00593	4887
DB00594	2639
DB00595	27701
DB00597	31643
DB00598	6343
DB00599	102166
DB00600	34380
DB00601	63607
DB00603	6716
DB00604	3720
DB00605	9352
DB00606	31448
DB00607	7447
DB00608	3638
DB00609	4885
DB00610	6794
DB00611	3242
DB00612	3127
DB00613	2674
DB00614	5195
DB00615	45367
DB00616	3353
DB00617	7921
DB00618	4392
DB00619	45783
DB00620	9667
DB00621	7820
DB00622	7550
DB00623	5123
DB00624	17347
DB00625	119486
DB00626	35862
DB00627	15940
DB00628	3761
DB00629	5553
DB00630	2567
DB00631	681569
DB00632	31000
DB00633	4466
DB00634	63845
DB00635	8382
DB00636	3750
DB00637	2896
DB00638	15443
DB00639	3240
DB00640	16335
DB00641	9150
DB00642	63616
DB00643	6704
DB00645	4724
DB00646	473992
DB00647	51173
DB00648	6954
DB00649	63581
DB00650	15640
DB00651	4728
DB00652	7982
DB00653	32599
DB00654	6384
DB00655	17263
DB00656	9654
DB00657	6706
DB00659	51041
DB00660	6797
DB00661	77733
DB00662	27796
DB00663	34764
DB00664	32162
DB00665	7573
DB00668	28918
DB00669	10650
DB00670	8247
DB00671	472657
DB00672	3650
DB00673	499361
DB00674	42944
DB00675	41774
DB00676	41237
DB00677	17941
DB00678	6541
DB00679	9566
DB00680	6997
DB00681	2682
DB00682	87732
DB00683	6931
DB00684	28864
DB00685	9763
DB00687	50885
DB00688	8764
DB00689	34613
DB00690	5128
DB00691	6960
DB00692	8081
DB00693	31624
DB00694	41977
DB00695	47426
DB00696	64318
DB00697	63629
DB00698	71415
DB00699	31902
DB00700	31547
DB00701	40050
DB00703	6822
DB00704	7465
DB00705	119573
DB00706	9398
DB00707	60652
DB00708	9316
DB00709	63577
DB00711	4527
DB00712	5130
DB00713	7809
DB00714	48538
DB00715	7936
DB00716	7492
DB00717	7627
DB00718	31175
DB00719	2946
DB00720	110423
DB00721	8430
DB00722	43755
DB00723	6839
DB00724	36704
DB00725	50373
DB00726	9738
DB00727	28787
DB00728	8884
DB00730	45979
DB00731	31897
DB00732	2915
DB00733	8354
DB00734	8871
DB00735	7451
DB00736	50275
DB00737	6709
DB00738	45081
DB00739	5683
DB00740	8863
DB00741	17650
DB00742	16899
DB00744	10112
DB00745	77585
DB00746	4356
DB00747	16794
DB00748	3398
DB00749	4909
DB00750	8404
DB00751	51032
DB00752	131512
DB00753	6015
DB00754	4888
DB00755	15367
DB00756	5693
DB00758	37941
DB00759	27902
DB00760	43968
DB00761	32588
DB00762	80630
DB00763	50673
DB00764	6970
DB00765	6912
DB00766	48947
DB00767	27662
DB00769	50851
DB00770	15544
DB00771	3743
DB00772	141474
DB00773	4911
DB00774	5784
DB00775	9605
DB00776	7824
DB00777	8491
DB00778	48935
DB00779	100147
DB00780	8060
DB00782	8481
DB00783	16469
DB00784	6717
DB00786	50662
DB00787	2453
DB00788	7476
DB00789	35778
DB00790	8024
DB00791	9884
DB00792	9741
DB00793	5614
DB00794	8412
DB00795	9334
DB00796	3348
DB00797	28502
DB00798	17833
DB00799	32184
DB00800	5002
DB00801	5603
DB00802	2569
DB00804	4514
DB00805	51038
DB00806	7986
DB00807	8485
DB00808	5893
DB00809	9757
DB00810	3112
DB00811	63580
DB00812	48574
DB00813	119915
DB00814	6741
DB00815	8984
DB00816	83329
DB00817	131715
DB00818	44915
DB00819	27690
DB00820	71940
DB00821	364453
DB00822	4659
DB00823	31580
DB00824	126237
DB00825	15409
DB00827	3716
DB00828	28915
DB00829	49575
DB00830	8067
DB00831	45951
DB00832	8079
DB00833	3478
DB00834	50692
DB00835	3183
DB00836	6532
DB00838	59582
DB00839	9613
DB00841	4670
DB00842	7823
DB00843	53289
DB00844	7454
DB00845	3749
DB00846	5127
DB00847	17141
DB00848	6432
DB00849	6758
DB00850	8028
DB00851	4305
DB00852	51209
DB00853	72564
DB00854	6444
DB00855	17549
DB00856	3642
DB00857	9448
DB00858	34838
DB00859	7959
DB00860	8378
DB00861	39669
DB00862	46295
DB00863	92246
DB00864	61049
DB00865	3044
DB00866	51211
DB00867	8872
DB00868	3032
DB00869	4702
DB00870	9362
DB00871	9449
DB00872	681850
DB14596	31784
DB00874	5551
DB00875	10454
DB00876	4814
DB00877	9168
DB00878	3614
DB00879	31536
DB00880	3640
DB00881	8713
DB00882	3752
DB00883	6061
DB00884	8869
DB00885	134936
DB00886	135660
DB00887	3213
DB00888	28925
DB00889	5537
DB00890	4518
DB00891	132842
DB00892	309594
DB00894	9460
DB00895	59297
DB00896	135566
DB00897	9674
DB00898	16236
DB00899	8802
DB00900	490877
DB00901	3133
DB00902	6823
DB00903	4876
DB00904	7773
DB00905	51230
DB00906	9586
DB00907	27958
DB00908	28593
DB00909	10127
DB00910	7931
DB00911	63627
DB00912	8805
DB00913	61203
DB00914	8064
DB00915	2618
DB00916	6909
DB00917	15551
DB00918	520985
DB00919	9215
DB00920	92511
DB00921	3216
DB00922	50567
DB00923	3495
DB00924	3996
DB00925	8077
DB00926	4913
DB00927	4975
DB00928	2038
DB00929	63610
DB00931	6805
DB00932	63628
DB00933	6780
DB00934	6690
DB00935	7862
DB00936	16914
DB00937	4530
DB00938	64064
DB00939	6710
DB00940	6817
DB00941	135804
DB00942	59692
DB00943	10101
DB00944	59719
DB00945	15365
DB00946	50438
DB00947	31638
DB00948	6919
DB00949	4995
DB00950	5050
