sco	100226
siv	1002809
cfu	1005048
gan	1005058
put	1007105
rha	101510
ngg	1028800
asf	1029718
mph	1032480
aka	1036672
ana	103690
wko	1045854
say	1051632
tar	1054217
clg	1056495
fra	106370
med	1064535
ncs	1064592
tpf	1071381
gm02952	1071383
buc	107806
phl	1082931
tpz	1089553
mah	1091494
mpy	1094980
tmo	1110502
saga	1117647
scs	111780
lep	111781
mmk	1124991
cad	1128398
dec	1131462
udi	1133592
phm	1142394
ccx	1144275
bsd	1146883
syn	1148
psi	1157951
lfc	1162668
sdr	1163617
ffo	1163730
fae	1166018
dsf	1167006
doi	1168034
bto	1171377
cmp	1173020
cep	1173022
gei	1173025
glp	1173026
mic	1173027
sesp	1179773
plp	118163
thg	1184251
mro	1191523
thal	1193729
salv	1196094
gap	1196095
acm	1198114
sect	1199245
ple	1206109
kbl	1208923
tep	1209989
nme	122586
hsw	1227739
che	1231626
pmx	123214
gm03453	1235834
hhs	1235990
max	1236689
nga	1237085
mhq	1249531
ssal	1260251
dni	1274
scr	1276227
ror	1286170
red	1294273
mer	1295009
tol	1298593
dsl	13035
aym	1313172
saal	1332188
sali	1333523
sehc	134287
ndl	1343077
ppac	1343739
ase	134676
azl	137722
dji	1379159
dsy	138119
aeq	1384484
srb	1394709
wwe	1394710
sbe	1394711
bacc	1400053
elv	1415657
ead	1416753
ppk	1416914
hcr	1427984
rbc	1433126
cdn	1437824
kal	1449976
gm02992	1458461
mgm	156889
sbu	158189
sau	158879
dar	159087
spy	160490
xfa	160492
wol	163164
tpy	1661
pma	167539
cps	167879
atu	176299
ftu	177416
dat	177437
dps	177439
pai	178306
tbr	185431
aeh	187272
msc	187303
mth	187420
mac	188937
lil	189518
mka	190192
fnu	190304
xac	190486
ccr	190650
cje	192222
cte	194439
nca	196162
cgl	196627
tel	197221
sfl	198214
cth	203119
lme	203120
sde	203122
ooe	203123
ter	203124
tfo	203275
bfl	203907
aba	204669
har	204773
hso	205914
blo	206672
crn	208596
pae	208964
son	211586
ype	214092
cat	216432
eca	218491
tws	218496
lpl	220668
oih	221109
msu	221988
nse	222891
bsu	224308
aae	224324
afu	224325
bbu	224326
bja	224911
bme	224914
efa	226185
bth	226186
cbu	227377
cca	227941
hne	228405
neu	228410
neq	228908
fgr	229533
sus	234267
ama	234826
gka	235909
uma	237631
aca	240015
gm03554	240016
ava	240292
mgr	242507
pgi	242619
rba	243090
det	243164
dra	243230
gsu	243231
mja	243232
mca	243233
plu	243265
mge	243273
tma	243274
tpa	243276
vch	243277
cvi	243365
chy	246194
dno	246195
mxa	246197
sil	246200
nfa	247156
gvi	251221
cthe	251229
eru	254945
bbr	257310
rpa	258594
par	259536
mbu	259564
esi	262543
tth	262724
poy	262768
vma	263358
pto	263820
reu	264198
pcu	264201
zmo	264203
bba	264462
mta	264732
mfa	265072
mfl	265311
rxy	266117
mes	266779
sme	266834
mlo	266835
kra	266940
mmp	267377
pac	267747
rru	269796
chu	269798
tfu	269800
ape	272557
bps	272560
ctr	272561
cac	272562
cdf	272563
gdj	272568
hma	272569
kpn	272620
lla	272623
lpn	272624
lin	272626
pmu	272843
rsp	272943
rpr	272947
sso	273057
tte	273068
tac	273075
uur	273119
wsu	273121
ppe	278197
nar	279238
lxx	281090
bhe	283166
cnb	283643
ilo	283942
kla	284590
yli	284591
dha	284592
cgr	284593
ago	284811
spo	284812
ecu	284813
rsa	288705
tye	289376
cko	290338
esa	290339
ade	290397
csa	290398
art	290399
jan	290400
paa	290512
gox	290633
tbd	292415
sth	292459
cgc	292564
amt	293826
tps	296543
pol	296591
ppr	298386
cpo	309798
dth	309799
hvo	309800
tro	309801
sru	309807
csu	311458
pnu	312153
vfi	312309
ptq	313595
rbi	313596
pom	313598
fbc	313603
gm03141	313624
eli	314225
pbr	314260
amc	314275
hau	316274
tcx	317025
sal	317655
pde	318586
plt	319225
pic	322104
avn	322710
nwi	323098
mhu	323259
noc	323261
nmu	323848
pjd	324057
cau	324602
tdn	326298
pha	326442
amr	329726
nde	330214
afm	330879
sng	331113
fac	333146
tpv	333668
fma	334413
swo	335541
sfu	335543
pub	335992
ztr	336722
pca	338963
rfr	338969
mst	339860
cch	340177
mag	342108
sgl	343509
lma	347515
ret	347834
nph	348780
hha	349124
drm	349161
acr	349163
mtp	349307
hch	349521
amu	349741
rci	351160
maq	351348
ace	351607
csc	351627
ddi	352472
cpv	353152
ots	357244
pin	357804
rrs	357808
cpy	357809
bbe	358681
hwa	362976
lip	363253
pfa	36329
rta	365046
ncr	367110
abu	367737
mem	368407
tpe	368408
wbr	36870
stp	369723
ath	3702
pth	370438
hor	373903
riv	373994
bci	374463
kcr	374847
mms	375286
rde	375451
fjo	376686
ttu	377629
krh	378753
sur	378806
gau	379066
afe	380394
aha	380703
hya	380749
fno	381764
cyq	385025
nis	387092
sun	387093
crp	387662
gm03586	388413
tme	391009
gbe	391165
oar	391616
pga	391619
vei	391735
swi	392499
abo	393595
mmr	394221
gca	395494
lch	395495
bid	395963
msl	395965
tgr	396588
aav	397945
cma	397948
dac	398578
dsh	398580
mse	399549
smr	399550
tex	399726
spe	399741
ent	399742
mmw	400668
tsa	401053
pla	402881
pmo	403833
vir	403957
sen	405948
nat	406552
xne	406817
mla	410358
gfo	411154
vok	412965
rma	413404
csy	414004
hbu	415426
apl	416269
hla	416348
mex	419610
lbz	420245
msi	420247
mpt	420662
adg	429009
lif	435258
pdi	435591
sul	436114
nmr	436308
azc	438753
dal	439235
bse	439292
oan	439375
abi	439481
cyt	43989
acl	441768
asd	443218
mpz	443254
cmi	443906
lsp	444177
smg	444179
emi	445932
ami	446462
bfa	446465
cfl	446466
nda	446468
ske	446469
sna	446470
xce	446471
scl	448385
mar	449447
pzu	450851
aas	452471
ote	452637
ksk	452652
sjp	452662
iho	453591
mbn	456442
nth	457570
mcl	458233
gm02407	459349
mlu	465515
eta	465817
tbi	469371
ccu	469378
hbo	469382
cwo	469383
rsd	471821
tcu	471852
bcv	471853
dfe	471854
shi	471855
jde	471856
svi	471857
mmar	477641
dau	477974
kse	478801
nml	479431
sro	479432
cai	479433
sti	479434
kfl	479435
vpr	479436
ele	479437
min	481448
puf	484770
bbo	484906
hmu	485914
drt	485915
phe	485917
cpi	485918
apb	488538
dka	490899
afl	491915
tdl	4950
cja	498211
hmo	498761
hoh	502025
sli	504472
mrb	504728
oca	504832
cex	511051
oce	511062
eco	511145
aps	511995
rip	515618
eel	515620
bpb	515622
cts	517418
rmr	518766
smf	519441
hut	519442
mpl	521011
kol	521045
apv	521095
tpr	521096
coc	521097
aac	521098
plm	521674
app	522306
sml	522373
dap	522772
kko	523791
lba	523794
mfv	523846
gvg	525284
dba	525897
sdl	525898
tai	525903
ttr	525904
afo	525909
apr	525919
str	526218
gob	526225
gbr	526226
pmr	529507
rla	529884
psl	530564
fba	531844
las	537021
htu	543526
vap	543728
bprc	543913
faa	546269
ssg	546271
mmh	547558
nmg	547559
mcu	548479
fbl	550540
naz	551115
dly	552811
pmz	553174
toc	555079
hna	555778
pti	556484
lhk	557598
sce	559292
lth	559295
gm02956	559304
zro	559307
csg	56107
oac	56110
dze	561229
bts	562970
bhy	565034
gm02958	566037
sat	56780
hde	572265
gm02946	572307
alv	572477
vdi	572478
hpk	572479
ipo	572544
aco	572547
aex	573065
hci	573234
ssm	573413
mtm	573729
cdu	573826
aar	574087
ipa	575540
dpr	577650
ttt	578455
ttm	580327
slt	580332
tli	580340
hba	582402
mei	582744
hdn	582899
mmb	583345
caa	583355
iag	583356
rho	585394
tap	586416
dak	589865
fpl	589924
afn	591001
ndo	592029
pao	592316
fsu	59374
asg	59505
tau	595494
adn	596153
nam	598659
bpi	600809
hth	608538
cel	6239
azo	62928
aci	62977
ebt	630626
zga	63186
ols	633147
tag	633148
bsb	633149
aap	634176
gxy	634177
apt	634452
eic	634503
tjr	635013
tal	638303
ddf	639282
sno	639283
dsu	640081
srt	640132
hal	64091
cle	642492
slp	643648
mtt	643867
ppa	644223
dbr	644282
mau	644283
ahe	644284
mev	644295
tmr	644966
sgy	645991
mok	647113
rva	648757
tam	648996
lby	649349
tra	649638
erh	650150
hao	65093
dto	651182
din	653733
zpr	655815
mpg	660470
fgi	661478
eha	663278
ptp	666509
asc	666510
rhd	666685
tid	667014
ssdc	669502
opr	670487
mox	671143
dpb	673862
pdx	675635
mzh	679901
mpi	679926
afd	679935
rmu	680646
ctt	688245
cao	688270
tko	69014
ebf	693444
ova	693746
ran	693978
ppn	694427
pfm	694429
nou	694430
dav	694431
mmn	696127
mas	697281
ral	697329
axl	698758
clo	699246
cgo	700015
nko	700598
pho	70601
dti	706587
sku	709032
osp	709991
ica	710696
cyu	713887
hin	71421
wch	716544
fsi	717231
tco	717605
tcy	717773
dme	7227
rah	741091
iva	743718
psu	743721
shg	743722
apc	744985
asl	746697
tnr	747365
pse	748280
hhl	748449
mct	749219
nsa	749222
amd	749927
tin	75379
mec	754477
can	755178
fte	755732
hah	756883
hse	757424
hmr	760142
hhy	760192
eba	76114
rsi	761193
axy	762376
gm03347	765910
tvi	765911
tmb	765912
puv	765952
fau	767434
hel	768066
cni	768670
dor	768706
xau	78245
gm03530	794903
top	795359
hje	795797
hxa	797210
hlr	797299
hru	797302
nge	797304
pseu	82654
mtu	83332
gpb	83406
syw	84588
tmz	85643
mai	856793
mmt	857087
hpy	85962
apm	859653
rsm	859655
eaa	86106
gba	861299
bmx	862908
wvi	865938
bbd	866536
aur	866775
hhd	866895
orh	867902
mhz	867904
dte	868864
mhd	869210
tpx	869212
zin	871271
mel	877455
cmr	880070
fli	880071
dao	880072
bvs	880074
kvu	880591
mig	880724
dvu	882
saci	886293
mrs	886377
tpn	891398
amo	891968
psts	891974
men	903503
psf	911045
cap	926550
evi	926556
oho	926562
atm	926569
lmi	929439
scn	929556
eol	929562
gm03389	929713
awo	931626
aho	933801
teq	937774
mps	940190
thl	945021
ial	945713
cbx	946483
hsa	9606
dol	96561
mts	979556
ctm	981222
lan	983544
gag	983545
kdi	983548
rge	983917
sgn	984262
pgv	991905
stm	99287
calo	99598
lmd	999552
tuz	999630
