b3b04849-62e7-4eba-a893-904c970a9fa6	3776
b92287ba-26e4-429c-ae46-f12a418cf0ee	41
b96f403e-06af-497b-88de-f0a43d8cc4a5	8503
b7a58a90-b16e-46f8-a8bb-d88589110e64	6753
b59517da-76fd-4b79-aac5-e016049a70dd	2904
b42e7147-3fc3-402c-854c-816da93c4db0	672
b9bb3097-1381-4409-b8c8-b852dcd09749	150094
b877e325-cb1a-44ee-a9c6-e5af123a41e1	1869
b509d5be-ebbb-4ce7-a940-a192968bb3a0	10327
b211f36b-ec24-454f-8547-52e81416ce46	4543
b5b63233-41d1-4488-9522-22da07ff7f8d	4543
b6e9a7af-2797-47f7-b431-d0905a1020a3	5741
b72b12f3-16f1-4997-88d2-40bd85c669c2	10057
b9217997-a1c3-4bcd-b45d-55cbc9c227a1	5663
b26958b2-e98c-4997-ac15-809ac8dab5c0	5426
b98c3e38-131e-4d94-a572-c387880b8e37	933
b9d028c4-db8c-4bc1-a4d6-62548aeb944c	9254
b488e1f6-cfdb-462e-bdb6-b476bec2ca92	5328
b24a708b-020a-44ce-a73d-88e09b743a2e	23533
b5610ce8-0905-474e-801c-ffed386b0b9a	8989
b4a10e64-a4b3-4ca6-99e0-1977ec205c43	30849
b4d6ee10-2d5b-4607-9db9-60a5d95823b0	2209
b5ff0269-779e-4f98-84be-4b064b16ffbf	2209
b4a9d20d-f284-4414-9ada-7ddf1d6a39fb	238
b567a266-67e6-49d0-96b1-5f86f9023e63	1019
b7412de0-7b30-4c5f-8cc6-d6b5b5195e76	1019
b62ccf5d-efbe-4054-96bb-c987c0ca5445	7226
b933439d-ed68-42d6-8ea1-b2481d4f43e9	116444
ba4b4457-ae8e-436f-88ab-1294ba9ea7ed	116444
b6a89cb6-3b5e-4d29-b01c-91d3efddce2a	6332
b7592212-bdbf-4287-97c2-1efdb9304af0	6332
b76874eb-1513-4215-a00c-2e305246d03b	6332
b499eb51-68cf-4cfd-8e6a-3f5432c84fcb	1132
b622c87d-5f19-4dcc-ad2b-dfcef3cbacdf	1132
b36dcba1-8cfa-4a6c-8186-ca1c45c294d8	1026
b9ff228f-47e2-484d-9ff9-56c402d510c3	5141
b8a9d7d2-2a4c-4503-8a80-960b61fd5f3a	1727
b9c1b1d6-30db-4e45-8ebc-374d8ed77953	6098
b27a3e89-41e9-4ef4-bbc8-e909d6352cfd	7280
b38d318a-c2ec-4c31-8b0f-89e5c06f3666	7280
b9270056-d7ac-427a-9ccb-8e12c382c580	7280
b16e982d-5e9e-41ae-8c9b-4f642a0b14a5	10735
ba44094e-0d6c-4dea-ad89-cae97f8c58cf	4306
b7d31b61-d6c2-43c8-9578-fb5cbecef4a3	2805
b4c59d2a-1954-413a-bba7-348a8c332dbc	3778
