GO_0003961	10051
GO_0000016	10079
GO_0004122	10115
GO_0003939	10163
GO_0004170	10251
GO_0004034	10267
GO_0004143	10275
GO_0004142	10311
GO_0003994	10339
GO_0004008	10377
GO_0003834	10407
GO_0004052	10431
GO_0004099	10467
GO_0004150	10543
GO_0004087	10627
GO_0004089	10751
GO_0000310	10803
GO_0003851	10859
GO_0004144	10871
GO_0004055	10935
GO_0004037	11019
GO_0003837	11187
GO_0003989	11311
GO_0003954	11359
GO_0004071	11375
GO_0003848	11415
GO_0003827	11459
GO_0000121	11479
GO_0003948	11547
GO_0003881	11583
GO_0000225	11663
GO_0003922	11683
GO_0003938	11711
GO_0004048	11771
GO_0000210	11803
GO_0003864	11827
GO_0003835	11839
GO_0003947	12591
GO_0004095	12664
GO_0004139	12824
GO_0004103	12840
GO_0003870	12924
GO_0004017	12976
GO_0004061	13012
GO_0004167	13044
GO_0004168	13136
GO_0003853	13264
GO_0003975	13292
GO_0003977	13512
GO_0000285	13612
GO_0001716	13784
GO_0004106	13900
GO_0004121	13968
GO_0000250	14624
GO_0003991	14632
GO_0004114	14656
GO_0004166	14696
GO_0003849	14720
GO_0003876	14780
GO_0004124	14832
GO_0004044	14908
GO_0003998	14968
GO_0004012	14992
GO_0004146	15012
GO_0004148	15048
GO_0000293	15064
GO_0004173	15220
GO_0004016	15392
GO_0004158	15444
GO_0003949	15472
GO_0004046	15568
GO_0003873	15656
GO_0004019	15756
GO_0004141	15808
GO_0000908	15912
GO_0004014	15984
GO_0004126	16072
GO_0003872	16112
GO_0004157	16124
GO_0001758	16180
GO_0004029	16188
GO_0003868	16192
GO_0003953	16304
GO_0000104	16360
GO_0003842	16420
GO_0001760	16560
GO_0003877	16580
GO_0003883	16600
GO_0003999	16612
GO_0003846	16744
GO_0004031	16832
GO_0004018	16856
GO_0004015	16864
GO_0003882	16916
GO_0004047	16948
GO_0004038	17032
GO_0004111	17160
GO_0003920	17188
GO_1902560	17188
GO_0003919	17240
GO_0000140	17344
GO_0003934	17476
GO_0003990	17564
GO_0003945	17748
GO_0004082	17768
GO_0003847	17780
GO_0003859	17852
GO_0004110	17864
GO_0001729	17932
GO_0000334	17956
GO_0003992	18052
GO_0004152	18076
GO_0004140	18248
GO_0004109	18260
GO_0003921	18304
GO_0000286	18408
GO_0000253	18412
GO_0003937	18448
GO_0003879	18476
GO_0000246	18504
GO_0003951	18632
GO_0003829	18708
GO_0004102	18824
GO_0003825	18892
GO_0004105	19000
GO_0004039	19032
GO_0003941	19172
GO_0004138	19204
GO_0004090	19260
GO_0003828	19316
GO_0004021	19456
GO_0004068	19500
GO_0003924	19672
GO_0003841	19712
GO_0003983	19892
GO_0004156	19952
GO_0004070	20016
GO_0004137	20064
GO_0004164	20148
GO_0004159	20192
GO_0003986	20292
GO_0004096	20312
GO_0000234	20368
GO_0003962	20400
GO_0003984	20504
GO_0003974	20520
GO_0003858	20524
GO_0004053	20572
GO_0004131	20608
GO_0001733	20616
GO_0003875	20787
GO_0004001	20827
GO_0000010	20839
GO_0003860	20891
GO_0004160	20939
GO_0004067	21019
GO_0004107	21023
GO_0003985	21039
GO_0003855	21099
GO_0001567	21107
GO_0003838	21131
GO_0004092	21139
GO_0003878	21163
GO_0003871	21199
GO_0003866	21259
GO_0000309	21363
GO_0003852	21527
GO_0003988	21567
GO_0003942	21591
GO_0003836	21619
GO_0004097	21635
GO_0004013	21711
GO_0000257	21727
GO_0004049	21735
GO_0003884	21819
GO_0004069	21827
GO_0004083	21907
GO_0004104	21967
GO_0003856	21971
GO_0003874	22051
GO_0004076	22063
GO_0003978	22171
GO_0003850	22239
GO_0004161	22411
GO_0003857	22435
GO_0004081	22487
GO_0004132	22927
GO_0003831	22935
GO_0004054	22943
GO_0003987	23179
GO_0003867	23355
GO_0004136	23455
GO_0003979	23599
GO_0000034	23691
GO_0003935	23707
GO_0004165	23719
GO_0004163	23735
GO_0003885	23759
GO_0004072	23779
GO_0004056	24023
GO_0004020	24155
GO_0004073	24287
GO_0004042	24295
GO_0004151	24299
GO_0000721	24343
GO_0003952	24387
GO_0004000	24411
GO_0004088	24654
GO_0004051	24751
GO_0004066	24877
GO_0004123	24918
GO_0003862	25082
GO_0004145	25184
GO_0004755	10023
GO_0004616	10119
GO_0004634	10167
GO_0004421	10191
GO_0004831	10223
GO_0004334	10247
GO_0004343	10295
GO_0004365	10303
GO_0004588	10383
GO_0004613	10391
GO_0004341	10443
GO_0004834	10535
GO_0004667	10603
GO_0004832	10707
GO_0004512	10719
GO_0004638	10795
GO_0004621	10835
GO_0004795	10843
GO_0004592	10915
GO_0004856	10967
GO_0004424	11043
GO_0004822	11063
GO_0004367	11095
GO_0004615	11143
GO_0004322	11151
GO_0004608	11167
GO_0004816	11183
GO_0004778	11519
GO_0004788	11579
GO_0004590	11599
GO_0004354	11615
GO_0004737	11631
GO_0004823	11691
GO_0004604	11727
GO_0004362	11743
GO_0004347	11819
GO_0004806	12047
GO_0004799	12107
GO_0004342	12175
GO_0004828	12295
GO_0004438	12319
GO_0004476	12359
GO_0004461	12407
GO_0004754	12443
GO_0004593	12451
GO_0004333	12463
GO_0004813	12543
GO_0004617	12644
GO_0004471	12656
GO_0004766	12724
GO_0004514	12736
GO_0004410	12932
GO_0004845	13020
GO_0004305	13072
GO_0004765	13124
GO_0004418	13188
GO_0004777	13220
GO_0004360	13240
GO_0004451	13248
GO_0004348	13272
GO_0004357	13288
GO_0004361	13392
GO_0004516	13396
GO_0004825	13484
GO_0004589	13516
GO_0004798	13520
GO_0004335	13556
GO_0004363	13560
GO_0004485	13592
GO_0004383	13668
GO_0004750	13680
GO_0004747	13700
GO_0004414	13704
GO_0004783	13804
GO_0004413	13988
GO_0004501	14024
GO_0004735	14112
GO_0004395	14124
GO_0004336	14300
GO_0004827	14308
GO_0004648	14332
GO_0004837	14348
GO_0004381	14352
GO_0004468	14420
GO_0004401	14468
GO_0004307	14596
GO_0005368	14616
GO_0004751	14660
GO_0004332	14732
GO_0004758	14764
GO_0004618	14804
GO_0004349	14880
GO_0004644	15056
GO_0004352	15136
GO_0004622	15180
GO_0004475	15232
GO_0004366	15328
GO_0004358	15352
GO_0004581	15404
GO_0004411	15452
GO_0004372	15484
GO_0004409	15488
GO_0004355	15504
GO_0004441	15556
GO_0004749	15612
GO_0004412	15764
GO_0004371	15776
GO_0004623	15804
GO_0004733	15820
GO_0004345	15844
GO_0004359	15892
GO_0004619	15904
GO_0004304	15976
GO_0004420	15992
GO_0004820	16016
GO_0004300	16108
GO_0004356	16172
GO_0004605	16232
GO_0004631	16344
GO_0004594	16376
GO_0004453	16396
GO_0004780	16532
GO_0004346	16692
GO_0004510	16712
GO_0004633	16796
GO_0004849	16828
GO_0004602	16836
GO_0004792	16884
GO_0004801	17056
GO_0004496	17068
GO_0004436	17096
GO_0004642	17132
GO_0004796	17140
GO_0004456	17280
GO_0004331	17292
GO_0004821	17316
GO_0004637	17456
GO_0004464	17620
GO_0004311	17656
GO_0004775	17664
GO_0004764	17740
GO_0004351	17788
GO_0004340	17828
GO_0004422	17976
GO_0005388	18108
GO_0004503	18120
GO_0004781	18136
GO_0004454	18148
GO_0004743	18160
GO_0004474	18184
GO_0004511	18204
GO_0004473	18256
GO_0004730	18340
GO_0005391	18356
GO_0004369	18372
GO_0004807	18588
GO_0004612	18620
GO_0004756	18740
GO_0004852	18968
GO_0004368	18980
GO_0004462	19072
GO_0004500	19120
GO_0004797	19132
GO_0004767	19256
GO_0004337	19364
GO_0004826	19416
GO_0004585	19516
GO_0004350	19544
GO_0004790	19616
GO_0004793	19628
GO_0004450	19632
GO_0004815	19652
GO_0004800	19748
GO_0004595	19804
GO_0004731	19808
GO_0004848	19812
GO_0004489	19820
GO_0004489	19824
GO_0004853	19868
GO_0004773	19876
GO_0004430	19880
GO_0004635	20052
GO_0004819	20124
GO_0004329	20224
GO_0004505	20276
GO_0004814	20304
GO_0004791	20348
GO_0004502	20548
GO_0004493	20556
GO_0004498	20576
GO_0004399	20644
GO_0004784	20699
GO_0004746	20775
GO_0004385	20783
GO_0004491	20807
GO_0004609	20831
GO_0004398	20843
GO_0004736	20847
GO_0004555	20871
