IPR000003	0003677
IPR000003	0003707
IPR000003	0008270
IPR000003	0006355
IPR000003	0005634
IPR000006	0046872
IPR000009	0019888
IPR000009	0000159
IPR000010	0004869
IPR000011	0008641
