10391	209789_at
103910	201318_s_at
103910	221474_at
10392	221073_s_at
10393	207845_s_at
10394	220811_at
10395	210762_s_at
10395	220511_s_at
10396	210192_at
10396	213106_at
10397	200632_s_at
10398	201058_s_at
10399	200651_at
104	203865_s_at
104	207999_s_at
104	209979_at
1040	205709_s_at
10400	207621_s_at
10401	203035_s_at
10402	210942_s_at
10402	213335_s_at
10402	213355_at
10403	204162_at
10404	203501_at
10404	208454_s_at
10406	203892_at
10407	207271_x_at
10407	210884_s_at
10407	211381_x_at
10409	202391_at
1041	206192_at
1041	206193_s_at
10410	212203_x_at
10411	210051_at
10411	215027_at
10412	201922_at
10413	213342_at
10417	218638_s_at
10418	209436_at
10418	209437_s_at
10418	213993_at
10418	213994_s_at
10419	217786_at
10420	205486_at
10421	202256_at
10421	202257_s_at
10422	202151_s_at
10423	201253_s_at
10424	201701_s_at
10424	213227_at
10425	201228_s_at
10425	201229_s_at
10425	201230_s_at
10425	216008_s_at
10426	203690_at
10426	215739_s_at
10427	202798_at
10428	203166_at
1043	204661_at
1043	34210_at
10430	202475_at
10431	218118_s_at
10431	218119_at
10432	204178_s_at
10434	203007_x_at
10434	212449_s_at
10435	209850_s_at
10435	214014_at
10436	209233_at
10437	201422_at
10438	200056_s_at
10439	205591_at
10439	213131_at
1044	206430_at
10440	201821_s_at
10440	201822_at
10440	215171_s_at
10443	202258_s_at
10443	202259_s_at
10443	214748_at
10444	202448_s_at
10444	202452_at
10444	202456_s_at
10445	202556_s_at
10446	205154_at
10447	201889_at
10449	202002_at
10449	202003_s_at
1045	206387_at
10450	202494_at
10450	210502_s_at
10451	218806_s_at
10451	218807_at
10452	202264_s_at
10454	203901_at
10455	218025_s_at
10456	201145_at
10457	201141_at
10458	205293_x_at
10458	205294_at
10458	207832_at
10458	209502_s_at
1046	221340_at
10460	218308_at
10461	206028_s_at
10461	211913_s_at
10462	206682_at
10463	202614_at
10464	213239_at
10465	204228_at
10466	203629_s_at
10466	203630_s_at
10467	201541_s_at
10468	204948_s_at
10468	207345_at
10469	203092_at
10469	203093_s_at
1047	205830_at
10471	222029_x_at
10472	207164_s_at
10472	212774_at
10473	202579_x_at
10473	209786_at
10473	209787_s_at
10474	211221_at
10474	215273_s_at
10475	203567_s_at
10475	203568_s_at
10475	203610_s_at
10476	210149_s_at
10477	210024_s_at
10478	211754_s_at
10478	214210_at
10479	203909_at
1048	201884_at
10480	202231_at
10480	202232_s_at
10481	209844_at
10482	208922_s_at
10483	201582_at
10483	201583_s_at
10483	210293_s_at
10484	204344_s_at
10484	212887_at
10485	205103_at
10486	212551_at
10486	212554_at
10487	200625_s_at
10487	213798_s_at
10488	209432_s_at
10489	201932_at
10490	209452_s_at
10491	201380_at
10492	209024_s_at
10492	209025_s_at
10492	217832_at
10492	217833_at
10492	217834_s_at
10493	208626_s_at
10494	201314_at
10495	204643_s_at
10495	204644_at
10495	32042_at
10497	202893_at
10498	212512_s_at
10499	205731_s_at
10499	205732_s_at
10499	212867_at
105	220648_at
1050	204039_at
10500	208100_x_at
10501	220778_x_at
10505	208124_s_at
10505	210124_x_at
10507	203528_at
1051	212501_at
10512	203788_s_at
10512	203789_s_at
10513	202629_at
10513	202630_at
10513	202631_s_at
10514	219098_at
10516	203088_at
10518	205007_s_at
10518	205008_s_at
10519	201953_at
1052	203973_s_at
10520	205437_at
10521	208151_x_at
10521	208718_at
10521	208719_s_at
10521	213998_s_at
10522	209407_s_at
10523	202229_s_at
10523	202230_s_at
10524	206689_x_at
10524	209192_x_at
10524	214258_x_at
10525	200825_s_at
10526	205701_at
10527	200992_at
10527	200993_at
10527	200994_at
10527	200995_at
10528	200874_s_at
10528	200875_s_at
10529	203961_at
10529	203962_s_at
10529	207279_s_at
10529	216882_s_at
1053	214523_at
10531	205273_s_at
10533	218673_s_at
10534	203114_at
10535	203022_at
10536	204854_at
10537	205890_s_at
10538	205965_at
10539	207506_at
10539	209080_x_at
10539	214205_x_at
1054	204203_at
10540	200932_s_at
10541	201305_x_at
10541	201306_s_at
10542	202299_s_at
10542	202300_at
10544	203650_at
10548	209149_s_at
10548	209150_s_at
10549	201923_at
10550	200760_s_at
10550	200761_s_at
10551	209173_at
10552	200950_at
10553	207180_s_at
10553	209448_at
10553	210253_at
10554	215535_s_at
10554	32836_at
10555	210678_s_at
10555	32837_at
10556	203436_at
10557	205562_at
10558	202278_s_at
10559	203306_s_at
1056	205910_s_at
10560	209681_at
10561	214453_s_at
10562	212768_s_at
10563	205242_at
10564	215931_s_at
10564	218098_at
10565	202955_s_at
10565	202956_at
10565	216266_s_at
10566	207344_at
10567	203136_at
10568	204124_at
10570	205492_s_at
10570	205493_s_at
10572	203489_at
10572	210792_x_at
10573	204599_s_at
10574	200812_at
10575	200877_at
10576	201946_s_at
10576	201947_s_at
10577	200701_at
10578	205495_s_at
10578	37145_at
10579	202289_s_at
10579	211382_s_at
1058	204962_s_at
1058	210821_x_at
10580	211705_s_at
10580	211819_s_at
10580	218087_s_at
10581	201315_x_at
10584	207420_at
10585	218476_at
10586	210302_s_at
10586	210303_at
10587	211177_s_at
10588	203433_at
10589	203258_at
1059	212437_at
10590	205697_at
10591	204238_s_at
10591	39817_s_at
10592	204240_s_at
10592	213253_at
10594	200000_s_at
10595	214372_x_at
10598	201491_at
10599	210366_at
1060	204739_at
10600	218386_x_at
10602	209286_at
10602	209287_s_at
10602	209288_s_at
10605	208051_s_at
10605	209063_x_at
10605	209064_x_at
10605	210283_x_at
10605	213754_s_at
10606	201013_s_at
10606	201014_s_at
10606	214664_at
10607	209820_s_at
10608	210778_s_at
10608	212346_s_at
10608	212347_x_at
10609	204078_at
10610	204542_at
10611	203242_s_at
10611	203243_s_at
10611	211681_s_at
10611	212412_at
10611	213684_s_at
10611	216804_s_at
10611	221994_at
10612	204910_s_at
10612	204911_s_at
10612	213884_s_at
10612	213885_at
10613	209666_s_at
10613	202441_at
10613	202444_s_at
10614	202814_s_at
10614	202815_s_at
10615	203145_at
10616	207713_s_at
10617	202811_at
10618	203833_s_at
10618	203834_s_at
10618	212040_at
10618	212043_at
1062	205046_at
10620	218964_at
10621	205218_at
10622	206653_at
10622	206654_s_at
10623	209382_at
10623	210573_s_at
10625	201362_at
10625	201363_s_at
10625	206245_s_at
10626	204341_at
10627	201318_s_at
10628	201008_s_at
10628	201009_s_at
10628	201010_s_at
10629	213209_at
10629	213210_at
10629	213211_s_at
1063	207828_s_at
1063	209172_s_at
10630	204879_at
10630	221898_at
10631	210809_s_at
10632	207573_x_at
10632	208745_at
10632	208746_x_at
10632	210453_x_at
10633	206850_at
10634	208258_s_at
10634	209729_at
10634	31874_at
10635	204146_at
10636	204280_at
10636	211021_s_at
10636	38290_at
10637	206268_at
10638	203581_at
10638	203582_s_at
10638	206272_at
10640	218748_s_at
10641	203246_s_at
10643	203819_s_at
10643	203820_s_at
10643	216493_s_at
10644	218847_at
10645	210787_s_at
10645	212252_at
10645	213812_s_at
10647	206799_at
10648	207910_at
10650	206273_at
10651	203517_at
10652	217784_at
10652	217785_s_at
10653	210715_s_at
10654	203515_s_at
10656	209781_s_at
10657	200040_at
10657	201488_x_at
10658	204113_at
10659	202156_s_at
10659	202157_s_at
10659	202158_s_at
1066	209616_s_at
10660	208380_at
10661	210504_at
10663	206974_at
10663	211469_s_at
10664	202521_at
10665	207523_at
10666	207315_at
10667	204282_s_at
10667	204283_at
10668	204605_at
10669	205937_at
10670	201628_s_at
10671	203261_at
10672	206917_at
10675	205344_at
10675	39966_at
10677	205539_at
10677	210507_s_at
10678	219326_s_at
1068	207209_at
10681	204000_at
10681	207124_s_at
10681	211871_x_at
10682	202735_at
10682	213787_s_at
10682	219483_s_at
10683	219537_x_at
10686	220332_at
10687	209597_s_at
10687	209598_at
1069	209194_at
10690	207696_at
10691	220938_s_at
10692	208314_at
10693	206587_at
10694	200873_s_at
10695	217931_at
10699	220356_at
107	213245_at
107	215348_at
1070	209662_at
1071	206210_s_at
10712	203550_s_at
10713	217829_s_at
10714	212836_at
10715	206397_x_at
10716	220025_at
1072	200021_at
10721	219510_at
10723	218066_at
10724	200898_s_at
10724	200899_s_at
10725	208003_s_at
10725	215092_s_at
10726	201173_x_at
10726	210574_s_at
10728	200627_at
10730	201351_s_at
10730	201352_at
10730	216304_x_at
10732	204849_at
10733	204886_at
10733	204887_s_at
10733	211088_s_at
10734	219753_at
10735	207983_s_at
10735	209022_at
10735	209023_s_at
10736	206510_at
10736	206511_s_at
10738	207936_x_at
10739	207227_x_at
10741	221440_s_at
10742	219440_at
10744	214557_at
10745	205702_at
10745	210191_s_at
10745	215285_s_at
10746	221695_s_at
10747	207041_at
10747	210798_x_at
10749	209244_s_at
10749	209245_s_at
1075	201487_at
10750	206620_at
10752	204591_at
10753	208063_s_at
10753	210641_at
10755	207525_s_at
10758	202987_at
10758	215411_s_at
10761	219702_at
10762	213682_at
10762	218293_x_at
10762	218294_s_at
10762	218295_s_at
10763	218678_at
10765	201547_at
10765	201548_s_at
10765	201549_x_at
10765	211202_s_at
10766	221496_s_at
10766	222243_s_at
10767	209314_s_at
10767	209315_at
10767	209316_s_at
10768	200848_at
10768	200849_s_at
10768	200850_s_at
10769	201939_at
10771	202136_at
10771	202137_s_at
10772	204299_at
10772	206095_s_at
10772	210178_x_at
10772	213594_x_at
10773	206098_at
10775	202868_s_at
10776	214553_s_at
10776	221482_s_at
10776	221483_s_at
10777	220359_s_at
10780	217663_at
10781	214686_at
10782	204937_s_at
10785	221632_s_at
10786	207298_at
10787	207738_s_at
10788	203474_at
10791	204929_s_at
10793	215239_x_at
10794	216279_at
10795	209989_at
10797	201761_at
10798	208521_at
10799	213427_at
108	213217_at
108	213219_at
108	217687_at
1080	205043_at
1080	215702_s_at
10801	207425_s_at
10801	208657_s_at
10801	41220_at
10802	212900_at
10802	212902_at
10803	207445_s_at
10807	218427_at
10808	206976_s_at
10808	208744_x_at
1081	204637_at
10810	204042_at
10813	221098_x_at
10813	221513_s_at
10813	221514_at
10814	206368_at
10816	215503_at
10817	219907_at
10818	221308_at
1082	205387_s_at
10825	206948_at
10825	216083_s_at
10826	220751_s_at
10826	48030_i_at
10826	48031_r_at
10827	218588_s_at
1084	208052_x_at
1084	210789_x_at
10840	205208_at
10841	220604_x_at
10842	220231_at
10844	202476_s_at
10844	202477_s_at
10845	204809_at
10846	205501_at
10846	211170_s_at
10846	211171_s_at
10847	212275_s_at
10848	218849_s_at
10849	205264_at
10850	207955_at
10855	219403_s_at
10856	201459_at
10857	201120_s_at
10857	201121_s_at
10858	220331_at
10859	207104_x_at
10859	211336_x_at
10861	220733_at
10863	205997_at
10863	208268_at
10863	208269_s_at
10864	220554_at
10864	221662_s_at
10865	213138_at
10867	205665_at
10867	220968_s_at
10868	203965_at
10869	214674_at
1087	206198_s_at
1087	206199_at
1087	211848_s_at
10871	207270_x_at
10873	204663_at
10874	206023_at
10875	204834_at
10876	208142_at
10876	208143_s_at
10876	217568_at
10877	207874_s_at
10878	207874_s_at
10879	207441_at
10879	214565_s_at
1088	206676_at
10880	220498_at
10881	220501_at
10882	205575_at
10884	218398_at
10885	218882_s_at
1089	207205_at
10891	219195_at
10892	208309_s_at
10892	210017_at
10892	210018_x_at
10893	208387_s_at
10893	213171_s_at
10894	219059_s_at
10894	220037_s_at
10897	202418_at
10898	206688_s_at
10899	200048_s_at
10899	210434_x_at
10899	210927_x_at
109	209320_at
109	209321_s_at
10900	206196_s_at
10900	213439_x_at
10901	218021_at
10902	202227_s_at
10902	210352_at
10903	205076_s_at
10904	201032_at
10905	217920_at
10905	217921_at
10905	217922_at
10906	202837_at
10906	35254_at
10907	202835_at
10907	202836_s_at
10908	203718_at
10911	220784_s_at
10911	220785_at
10912	204121_at
10913	220048_at
10914	209388_at
10914	212718_at
10914	212720_at
10914	222035_s_at
10915	202396_at
10916	208682_s_at
10917	217207_s_at
10919	202326_at
10919	207484_s_at
10920	202141_s_at
10920	202142_at
10920	202143_s_at
10920	214260_at
10921	200060_s_at
10921	207939_x_at
10922	202676_x_at
10922	210975_x_at
10922	214114_x_at
10923	212857_x_at
10923	214512_s_at
10923	221727_at
10924	213624_at
10926	204244_s_at
10927	217813_s_at
10928	202844_s_at
10928	202845_s_at
10929	213152_s_at
10929	214789_x_at
10930	206160_at
10933	217982_s_at
10933	221381_s_at
10935	201619_at
10936	220481_at
10938	208112_x_at
10938	209037_s_at
10938	209038_s_at
10938	209039_x_at
10938	222221_x_at
10939	202486_at
10940	213449_at
10941	207958_at
10942	220051_at
10943	207551_s_at
10943	214009_at
10944	200084_at
10944	201784_s_at
10945	200922_at
10946	203818_s_at
10947	203410_at
10948	202991_at
10949	201054_at
10949	201055_s_at
10950	205548_s_at
10950	213134_x_at
10951	201518_at
10952	203133_at
10953	201870_at
10954	203857_s_at
10955	211769_x_at
10955	221471_at
10955	221472_at
10955	221473_x_at
10956	200714_x_at
10956	215399_s_at
10957	209034_at
10959	200087_s_at
10959	204426_at
10959	204427_s_at
10960	200805_at
10961	201216_at
10962	211071_s_at
10963	212009_s_at
10963	213330_s_at
10964	204439_at
10965	202982_s_at
10966	204547_at
10969	201323_at
10970	200998_s_at
10970	200999_s_at
10971	200693_at
10971	212426_s_at
10971	213699_s_at
10972	200929_at
10972	212352_s_at
10973	212815_at
10974	203571_s_at
10975	202090_s_at
10978	204370_at
10979	209209_s_at
10979	214212_x_at
10979	209210_s_at
10980	201405_s_at
10980	213504_at
10981	204214_s_at
10982	202501_at
10982	213489_at
10983	208655_at
10983	208656_s_at
10985	212139_at
10985	216232_s_at
10987	201652_at
10988	209861_s_at
10988	213899_at
10989	200955_at
10990	206856_at
10991	205972_at
10992	200619_at
10993	205695_at
10994	202993_at
10994	210624_s_at
10998	219733_s_at
11000	202809_s_at
11000	222217_s_at
11001	205768_s_at
11001	205769_at
11004	209408_at
11004	211519_s_at
11005	205185_at
11006	210152_at
11007	204609_at
11007	204610_s_at
11009	206569_at
1101	206869_at
11010	204221_x_at
11010	204222_s_at
11010	214085_x_at
11011	212986_s_at
11011	212997_s_at
11012	205470_s_at
11013	205347_s_at
11014	200698_at
11014	200699_at
11014	200700_s_at
11015	204017_at
11015	207264_at
11015	207265_s_at
11016	206402_s_at
11016	206684_s_at
11016	214184_at
11017	212438_at
11017	212440_at
11018	203679_at
11019	214045_at
1102	204759_at
11020	205037_at
11021	205461_at
11021	221819_at
11022	221052_at
11022	221053_s_at
11024	207872_s_at
11025	208594_x_at
11025	210225_x_at
11025	210784_x_at
11025	211133_x_at
11025	211135_x_at
11026	206881_s_at
11027	207857_at
11027	211100_x_at
11027	211101_x_at
11027	211102_s_at
1103	221197_s_at
11030	207836_s_at
11030	207837_at
11030	209487_at
11030	209488_s_at
11031	217762_s_at
11031	217763_s_at
11031	217764_s_at
11033	219150_s_at
11033	90265_at
11034	201021_s_at
11034	201022_s_at
11036	220190_s_at
11037	213413_at
1104	206499_s_at
1104	215747_s_at
11040	204269_at
11041	203188_at
11043	208384_s_at
11044	202466_at
11045	214624_at
11046	213082_s_at
11046	213083_at
11047	201281_at
1105	204258_at
11051	202697_at
11051	213461_at
11052	202469_s_at
11052	202470_s_at
11054	202841_x_at
11054	210443_x_at
11054	211512_s_at
11054	211513_s_at
11055	207021_at
11056	210320_s_at
11056	212834_at
11056	213637_at
11057	205566_at
11057	221815_at
11057	63825_at
11057	87100_at
11059	212637_s_at
11059	212638_s_at
11060	204022_at
11061	206309_at
11062	205761_s_at
11062	205762_s_at
11063	207678_s_at
11064	205642_at
11065	202954_at
11066	205300_s_at
11067	209182_s_at
11067	209183_s_at
11068	209665_at
11069	205651_x_at
1107	208806_at
1107	208807_s_at
11070	216267_s_at
11072	203367_at
11073	202633_at
11074	208170_s_at
11074	210159_s_at
11074	215444_s_at
11075	203000_at
11075	203001_s_at
11076	206179_s_at
11077	207020_at
11078	202795_x_at
11078	210276_s_at
11078	216210_x_at
11079	202296_s_at
11079	202297_s_at
1108	201182_s_at
1108	201183_s_at
1108	201184_s_at
11080	203810_at
11080	203811_s_at
11081	220504_at
11082	208394_x_at
11083	213213_at
11083	218325_s_at
11085	221446_at
11086	221337_s_at
1109	210558_at
11092	220050_at
11093	220208_at
11094	219223_at
11094	61874_at
11095	220676_at
11095	220677_s_at
11096	219935_at
11097	204003_s_at
11098	202458_at
11099	1320_at
11099	205438_at
11099	40524_at
11100	208713_at
11100	209675_s_at
11102	204245_s_at
11103	203202_at
11103	203203_s_at
11104	205526_s_at
11107	220792_at
11108	218329_at
11108	49485_at
1111	205393_s_at
1111	205394_at
11113	212801_at
11116	205588_s_at
11116	214124_x_at
11117	204163_at
11118	204820_s_at
11118	209846_s_at
11118	212613_at
11119	207485_x_at
11119	209770_at
1112	205021_s_at
1112	205022_s_at
1112	218031_s_at
11120	203944_x_at
11120	211256_x_at
11120	215493_x_at
11122	205948_at
11123	219864_s_at
11124	218080_x_at
11126	207840_at
11127	213623_at
11129	204978_at
1113	204697_s_at
11130	204026_s_at
11131	207962_at
11132	219333_s_at
11133	220160_s_at
11135	204693_at
11136	220135_s_at
11137	201606_s_at
11137	201607_at
11137	201608_s_at
11138	204526_s_at
1114	204260_at
11140	209953_s_at
11141	220663_at
11142	202732_at
11143	200049_at
11144	208382_s_at
11144	208386_x_at
11145	209581_at
11146	207153_s_at
11147	220387_s_at
11148	220812_s_at
11151	209083_at
11152	209216_at
11152	209217_s_at
11153	219910_at
11154	210277_at
11154	210278_s_at
11154	210952_at
11155	213371_at
11155	213717_at
11155	216887_s_at
11156	206574_s_at
11156	209695_at
11157	205036_at
11158	219151_s_at
11158	220500_s_at
11159	219151_s_at
11159	220500_s_at
