D00001	C00001
D08646	C00002
D00002	C00003
D00003	C00007
D05467	C00009
D00004	C00011
D02916	C00014
D00005	C00016
D02769	C00020
D00007	C00025
D00008	C00027
D00009	C00031
D00010	C00033
D00011	C00037
D00012	C00041
D02304	C00047
D00013	C00049
D00014	C00051
D05963	C00059
D02982	C00062
D00015	C00064
D00016	C00065
D00017	C00067
D00018	C00072
D00019	C00073
D08302	C00077
D00020	C00078
D00021	C00079
D00022	C00082
D00023	C00086
D00024	C00087
D00025	C00089
D00026	C00097
D07561	C00099
D00027	C00106
D07690	C00114
D00028	C00116
D00029	C00120
D02308	C00122
D00030	C00123
D00031	C00127
D02309	C00132
D00032	C00135
D08079	C00137
D00033	C00146
D00034	C00147
D00035	C00148
D00036	C00153
D00037	C00158
D02310	C00163
D00038	C00180
D06346	C00181
D00039	C00183
D07841	C00184
D00040	C00187
D00041	C00188
D05074	C00189
D00042	C00194
D04332	C00198
D00043	C00202
D02311	C00207
D00044	C00208
D00045	C00212
D09706	C00237
D08403	C00238
D00046	C00243
D02313	C00244
D00047	C00245
D00048	C00248
D05341	C00249
D00049	C00253
D00050	C00255
D02314	C00261
D11016	C00270
D00051	C00280
D00052	C00284
D00054	C00294
D00055	C00295
D00056	C00298
D04341	C00302
D00057	C00307
D08454	C00314
D11546	C00317
D02176	C00318
D07706	C00327
D04334	C00329
D00058	C00334
D00059	C00355
D06507	C00369
D00060	C00372
D06539	C00372
D06540	C00372
D06541	C00372
D07510	C00374
D00061	C00379
D08260	C00384
D08040	C00388
D00062	C00392
D00063	C00397
D00064	C00400
D00065	C00407
D00066	C00410
D08531	C00413
D07567	C00430
D00067	C00468
D00068	C00469
D02798	C00469
D04855	C00469
D06542	C00469
D06543	C00473
D07769	C00475
D05363	C00480
D03636	C00491
D02544	C00494
D08915	C00503
D00070	C00504
D00071	C00516
D08043	C00518
D00072	C00524
D00073	C00530
D00074	C00533
D00075	C00535
D00076	C00547
D00077	C00556
D02456	C00568
D00078	C00583
D00079	C00584
D00080	C00634
D00081	C00639
D07339	C00643
D07349	C00670
D10699	C00695
D00083	C00697
D04843	C00711
D02315	C00712
D02316	C00714
D07523	C00719
D00084	C00721
D00085	C00723
D00086	C00725
D00087	C00732
D00088	C00735
D03365	C00745
D00089	C00746
D00090	C00752
D00091	C00755
D00093	C00760
D07749	C00762
D03818	C00773
D00094	C00777
D00095	C00788
D03600	C00791
D00096	C00794
D03798	C00796
D00097	C00805
D06392	C00808
D00099	C00823
D07497	C00825
D07467	C00832
D02319	C00849
D07413	C00864
D00102	C00887
D00103	C00898
D00104	C00918
D08536	C00925
D00105	C00951
D02320	C00980
D04291	C00984
D07840	C01023
D08052	C01176
D08409	C01227
D00106	C01312
D02057	C01327
D03882	C01349
D04594	C01358
D08556	C01375
D00108	C01382
D00109	C01405
D00110	C01416
D00111	C01432
D00112	C01443
D08555	C01453
D02490	C01457
D04951	C01467
D00113	C01479
D00115	C01498
D00116	C01501
D00117	C01502
D08233	C01516
D00118	C01517
D00119	C01530
D00120	C01531
D08682	C01541
D00121	C01551
D02321	C01553
D02322	C01555
D07521	C01557
D07663	C01564
D00123	C01566
D00124	C01575
D00125	C01576
D00126	C01588
D08170	C01598
D00127	C01608
D05653	C01610
D02323	C01621
D03899	C01661
D00128	C01667
D00129	C01673
D07698	C01675
D03634	C01678
D07816	C01690
D00130	C01691
D00131	C01692
D00132	C01716
D04983	C01733
D05140	C01737
D00133	C01751
D08518	C01753
D05908	C01754
D08478	C01759
D02324	C01768
D00134	C01779
D10528	C01780
D07607	C01790
D00136	C01814
D08125	C01829
D08410	C01844
D00137	C01845
D00138	C01851
D00139	C01864
D02328	C01865
D07776	C01907
D00140	C01912
D00141	C01926
D02329	C01935
D00142	C01937
D00143	C01953
D00144	C01956
D00145	C01965
D00146	C02017
D00147	C02046
D00148	C02059
D08526	C02078
D05931	C02081
D03101	C02094
D00149	C02124
D00151	C02168
D00152	C02183
D00153	C02197
D00154	C02206
D00155	C02267
D02330	C02271
D00156	C02283
D00157	C02284
D05790	C02323
D00160	C02378
D04931	C02380
D08128	C02465
D08367	C02499
D00162	C02518
D00163	C02528
D07121	C02537
D00164	C02588
D01800	C02670
D10714	C02679
D08449	C02765
D07106	C02809
D00165	C02821
D00166	C02823
D02442	C02824
D00167	C02924
D00168	C02961
D08162	C02996
D00170	C03081
D07792	C03205
D08659	C03224
D00171	C03323
D06202	C03349
D07986	C03479
D00174	C03678
D00175	C03727
D07870	C03758
