C00001	R00001
C00001	R00002
C00001	R00004
C00001	R00005
C00001	R00009
C00001	R00010
C00001	R00011
C00001	R00017
C00001	R00022
C00001	R00024
C00001	R00025
C00001	R00026
C00001	R00028
C00001	R00036
C00001	R00041
C00001	R00044
C00001	R00045
C00001	R00047
C00001	R00048
C00001	R00052
C00001	R00053
C00001	R00054
C00001	R00055
C00001	R00056
C00001	R00058
C00001	R00059
C00001	R00060
C00001	R00061
C00001	R00068
C00001	R00069
C00001	R00070
C00001	R00072
C00001	R00073
C00001	R00074
C00001	R00077
C00001	R00078
C00001	R00080
C00001	R00081
C00001	R00082
C00001	R00083
C00001	R00084
C00001	R00085
C00001	R00086
C00001	R00087
C00001	R00088
C00001	R00090
C00001	R00102
C00001	R00103
C00001	R00111
C00001	R00113
C00001	R00118
C00001	R00122
C00001	R00123
C00001	R00125
C00001	R00128
C00001	R00131
C00001	R00132
C00001	R00135
C00001	R00138
C00001	R00143
C00001	R00145
C00001	R00146
C00001	R00148
C00001	R00149
C00001	R00150
C00001	R00152
C00001	R00155
C00001	R00159
C00001	R00160
C00001	R00164
C00001	R00173
C00001	R00175
C00001	R00177
C00001	R00181
C00001	R00182
C00001	R00183
C00001	R00184
C00001	R00187
C00001	R00188
C00001	R00191
C00001	R00192
C00001	R00193
C00001	R00194
C00001	R00195
C00001	R00199
C00001	R00203
C00001	R00205
C00001	R00208
C00001	R00213
C00001	R00218
C00001	R00227
C00001	R00243
C00001	R00245
C00001	R00248
C00001	R00250
C00001	R00251
C00001	R00254
C00001	R00256
C00001	R00257
C00001	R00264
C00001	R00269
C00001	R00270
C00001	R00271
C00001	R00274
C00001	R00277
C00001	R00279
C00001	R00280
C00001	R00283
C00001	R00283
C00001	R00284
C00001	R00286
C00001	R00287
C00001	R00293
C00001	R00294
C00001	R00295
C00001	R00303
C00001	R00304
C00001	R00306
C00001	R00308
C00001	R00311
C00001	R00317
C00001	R00318
C00001	R00319
C00001	R00321
C00001	R00322
C00001	R00324
C00001	R00326
C00001	R00327
C00001	R00328
C00001	R00329
C00001	R00335
C00001	R00336
C00001	R00337
C00001	R00338
C00001	R00339
C00001	R00340
C00001	R00345
C00001	R00348
C00001	R00351
C00001	R00357
C00001	R00359
C00001	R00364
C00001	R00365
C00001	R00366
C00001	R00368
C00001	R00383
C00001	R00396
C00001	R00398
C00001	R00407
C00001	R00411
C00001	R00414
C00001	R00421
C00001	R00424
C00001	R00425
C00001	R00426
C00001	R00428
C00001	R00446
C00001	R00447
C00001	R00448
C00001	R00449
C00001	R00452
C00001	R00458
C00001	R00463
C00001	R00466
C00001	R00469
C00001	R00472
C00001	R00484
C00001	R00485
C00001	R00486
C00001	R00488
C00001	R00494
C00001	R00499
C00001	R00501
C00001	R00507
C00001	R00508
C00001	R00510
C00001	R00511
C00001	R00514
C00001	R00515
C00001	R00521
C00001	R00524
C00001	R00525
C00001	R00526
