MYCTU00001	885041
MYCTU00002	887092
MYCTU00003	887089
MYCTU00004	887088
MYCTU00005	887081
MYCTU00007	885982
MYCTU00008	887085
MYCTU00009	887087
MYCTU00010	887082
MYCTU00011	887074
