C00022	map00010
C00024	map00010
C00031	map00010
C00033	map00010
C00036	map00010
C00068	map00010
C00074	map00010
C00084	map00010
C00103	map00010
C00111	map00010
C00118	map00010
C00186	map00010
C00197	map00010
C00221	map00010
C00236	map00010
C00267	map00010
C00469	map00010
C00631	map00010
C00668	map00010
C01159	map00010
C01172	map00010
C01451	map00010
C05125	map00010
C05345	map00010
C05378	map00010
C06186	map00010
C06187	map00010
C06188	map00010
C15972	map00010
C15973	map00010
C16255	map00010
C00022	map00020
C00024	map00020
C00026	map00020
C00036	map00020
C00042	map00020
C00068	map00020
C00074	map00020
C00091	map00020
C00122	map00020
C00149	map00020
C00158	map00020
C00311	map00020
C00417	map00020
C05125	map00020
C05379	map00020
C05381	map00020
C15972	map00020
C15973	map00020
C16254	map00020
C16255	map00020
C00022	map00030
C00031	map00030
C00117	map00030
C00118	map00030
C00119	map00030
C00121	map00030
C00197	map00030
C00198	map00030
C00199	map00030
C00204	map00030
C00221	map00030
C00231	map00030
C00257	map00030
C00258	map00030
C00279	map00030
C00345	map00030
C00577	map00030
C00620	map00030
C00631	map00030
C00668	map00030
C00672	map00030
C00673	map00030
C01151	map00030
C01172	map00030
C01218	map00030
C01236	map00030
C01801	map00030
C03752	map00030
C04442	map00030
C05345	map00030
C05378	map00030
C05382	map00030
C06019	map00030
C06473	map00030
C20589	map00030
C00022	map00040
C00026	map00040
C00029	map00040
C00103	map00040
C00111	map00040
C00116	map00040
C00167	map00040
C00181	map00040
C00191	map00040
C00199	map00040
C00204	map00040
C00231	map00040
C00259	map00040
C00266	map00040
C00309	map00040
C00310	map00040
C00312	map00040
C00333	map00040
C00379	map00040
C00433	map00040
C00470	map00040
C00474	map00040
C00476	map00040
C00502	map00040
C00508	map00040
C00514	map00040
C00532	map00040
C00558	map00040
C00618	map00040
C00714	map00040
C00789	map00040
C00800	map00040
C00817	map00040
C00905	map00040
C01068	map00040
C01101	map00040
C01508	map00040
C01904	map00040
C02266	map00040
C02273	map00040
C02426	map00040
C02753	map00040
C03033	map00040
C03291	map00040
C03826	map00040
C04053	map00040
C04349	map00040
C04575	map00040
C05385	map00040
C05411	map00040
C05412	map00040
C06118	map00040
C06441	map00040
C14899	map00040
C15930	map00040
C20680	map00040
C00095	map00051
C00096	map00051
C00111	map00051
C00118	map00051
C00159	map00051
C00186	map00051
C00247	map00051
C00267	map00051
C00275	map00051
C00325	map00051
C00392	map00051
C00424	map00051
C00464	map00051
C00507	map00051
C00577	map00051
C00636	map00051
C00644	map00051
C00665	map00051
C00794	map00051
C00861	map00051
C00976	map00051
C01019	map00051
C01094	map00051
C01096	map00051
C01099	map00051
C01131	map00051
C01222	map00051
C01355	map00051
C01487	map00051
C01720	map00051
C01721	map00051
C01768	map00051
C01934	map00051
C02431	map00051
C02492	map00051
C02888	map00051
C02962	map00051
C02977	map00051
C02985	map00051
C02991	map00051
C03117	map00051
C03267	map00051
C03827	map00051
C03979	map00051
C05144	map00051
C05345	map00051
C05378	map00051
C05392	map00051
C06192	map00051
C11516	map00051
C11544	map00051
C18028	map00051
C18096	map00051
C20781	map00051
C00029	map00052
