1	R-HSA-70171
10572	R-HSA-382551
10573	R-HSA-382556
10574	R-HSA-1369062
10575	R-HSA-1369007
10576	R-HSA-425407
10577	R-HSA-425393
10578	R-HSA-425381
10579	R-HSA-425561
10580	R-HSA-425986
