PRJNA3	14731275
PRJNA3	9403685
PRJNA3	10672174
PRJNA4	15064399
PRJNA5	9665876
PRJNA7	19422718
PRJNA8	10688204
PRJNA8	17565669
PRJNA9	11576297
PRJNA9	15640799
