DB00001	16244762
DB00001	16690967
DB00001	16241940
DB00002	10480573
DB00002	10601294
DB00002	10628369
DB00002	11408594
DB00002	11431346
DB00002	11752352
DB00002	15269308
DB00002	16336752
DB00003	8792953
DB00003	20238314
DB00003	19255515
DB00004	17187516
DB00004	17454642
DB00005	27463856
DB00005	20852002
DB00005	15703360
DB00005	10676822
DB00005	17916444
DB00005	8387891
DB00006	16466327
DB00006	17381384
DB00006	16553503
DB00006	11156732
DB00006	21108549
DB00006	16614733
DB00006	12851152
DB00007	27826989
DB00007	29254389
DB00007	17970643
DB00007	1984190
DB00008	28497432
DB00008	25585348
DB00013	29779246
DB00013	2931434
DB00016	20886265
DB00016	1752115
DB00016	14671225
DB00016	18922615
DB00018	10868311
DB00019	21456630
DB00019	12010086
DB00019	15078138
DB00019	25998211
DB00019	27789332
DB00022	25585348
DB00022	28497432
DB00023	5331901
DB00023	5334543
DB00023	25586605
DB00025	2157
DB00026	11752352
DB00026	17947302
DB00027	8810522
DB00027	11570868
DB00027	10397797
DB00028	20970960
DB00028	17911465
DB00028	16998749
DB00028	12032582
DB00030	23512415
DB00030	11118018
DB00030	10841002
DB00030	14578244
DB00030	18715209
DB00030	27574374
DB00031	15650539
DB00031	15744554
DB00031	16084152
DB00031	16380055
DB00031	16488800
DB00033	55526
DB00033	3458
DB00033	15978
DB00033	6180322
DB00033	1902591
DB00033	11900986
DB00033	12401479
DB00033	15361241
DB00033	15638726
DB00033	16375755
DB00033	14525967
DB00035	11380629
DB00035	3893256
DB00035	18690973
DB00035	15373927
DB00035	8222299
DB00036	2155
DB00036	15328151
DB00036	10584732
DB00036	16418464
DB00036	15728810
DB00039	19707400
DB00039	8663044
DB00039	11422746
DB00040	12626323
DB00040	24370975
DB00040	659632
DB00042	15907915
DB00042	10534247
DB00042	15839401
DB00042	15887434
DB00042	15928517
DB00043	25849503
DB00043	18489791
DB00043	26288408
DB00043	18774392
DB00043	16478695
DB00044	3972
DB00044	1122882
DB00044	11476792
DB00044	20161981
DB00044	18627209
DB00046	18454569
DB00046	17026485
DB00046	9219705
DB00046	29654514
DB00046	1438163
DB00046	8314011
DB00046	7958544
DB00047	16805721
DB00047	12904090
DB00047	12324987
DB00047	16049868
DB00047	12860485
DB00047	15525480
